ID	Category	Kind	Storage	Consume	Name	Belong	SkillLevel	Cost	ExpGain	MakeTime	AutoAppend	Produce1Genre	Produce1Detail	Produce1Parti	Produce1Level	Produce1Luck	Produce1Series	Produce1Bind	Produce1Rate	Produce2Genre	Produce2Detail	Produce2Parti	Produce2Level	Produce2Luck	Produce2Series	Produce2Bind	Produce2Rate	Produce3Genre	Produce3Detail	Produce3Parti	Produce3Level	Produce3Luck	Produce3Series	Produce3Bind	Produce3Rate	Stuff1Genre	Stuff1Detail	Stuff1Parti	Stuff1Level	Stuff1Series	Stuff1Bind	Stuff1Num	Stuff2Genre	Stuff2Detail	Stuff2Parti	Stuff2Level	Stuff2Series	Stuff2Bind	Stuff2Num	Stuff3Genre	Stuff3Detail	Stuff3Parti	Stuff3Level	Stuff3Series	Stuff3Bind	Stuff3Num	Stuff4Genre	Stuff4Detail	Stuff4Parti	Stuff4Level	Stuff4Series	Stuff4Bind	Stuff4Num	Stuff5Genre	Stuff5Detail	Stuff5Parti	Stuff5Level	Stuff5Series	Stuff5Bind	Stuff5Num	Desc
2121	9	57	1		Ngoại công_Thổ_Đao 10	6	1	10000	10000	54	1	2	1	3783	10	100	5		100																	2	1	3782	10	5		1	18	1	4010	1	0		10																						
2122	9	57	1		Ngoại công_Thổ_Đao 11	6	1	10000	10000	54	1	2	1	3784	10	100	5		100																	2	1	3783	10	5		1	18	1	4010	1	0		11																						
2123	9	57	1		Ngoại công_Thổ_Đao 12	6	1	10000	10000	54	1	2	1	3785	10	100	5		100																	2	1	3784	10	5		1	18	1	4010	1	0		12																						
2124	9	57	1		Ngoại công_Thổ_Đao 13	6	1	10000	10000	54	1	2	1	3786	10	100	5		100																	2	1	3785	10	5		1	18	1	4010	1	0		13																						
2125	9	57	1		Ngoại công_Thổ_Đao 14	6	1	10000	10000	54	1	2	1	3787	10	100	5		100																	2	1	3786	10	5		1	18	1	4010	1	0		14																						
2126	9	57	1		Ngoại công_Thổ_Đao 15	6	1	10000	10000	54	1	2	1	3788	10	100	5		100																	2	1	3787	10	5		1	18	1	4010	1	0		15																						
2127	9	57	1		Ngoại công_Thổ_Đao 16	6	1	10000	10000	54	1	2	1	3789	10	100	5		100																	2	1	3788	10	5		1	18	1	4010	1	0		16																						
2128	9	57	1		Ngoại công_Thổ_Đao 17	6	1	10000	10000	54	1	2	1	3790	10	100	5		100																	2	1	3789	10	5		1	18	1	4010	1	0		17																						
2129	9	57	1		Ngoại công_Thổ_Đao 18	6	1	10000	10000	54	1	2	1	3791	10	100	5		100																	2	1	3790	10	5		1	18	1	4010	1	0		18																						
2130	9	57	1		Ngoại công_Thổ_Đao 19	6	1	10000	10000	54	1	2	1	3792	10	100	5		100																	2	1	3791	10	5		1	18	1	4010	1	0		19																						
2131	9	57	1		Ngoại công_Thổ_Đao 20	6	1	10000	10000	54	1	2	1	3793	10	100	5		100																	2	1	3792	10	5		1	18	1	4010	1	0		20																						
2132	9	57	1		Nội công_Thổ_Đao 2	6	1	10000	10000	54	1	2	1	3813	10	100	5		100																	2	1	2632	10	5		1	18	1	4010	1	0		2																						
2133	9	57	1		Nội công_Thổ_Đao 3	6	1	10000	10000	54	1	2	1	3814	10	100	5		100																	2	1	3813	10	5		1	18	1	4010	1	0		3																						
2134	9	57	1		Nội công_Thổ_Đao 4	6	1	10000	10000	54	1	2	1	3815	10	100	5		100																	2	1	3814	10	5		1	18	1	4010	1	0		4																						
2135	9	57	1		Nội công_Thổ_Đao 5	6	1	10000	10000	54	1	2	1	3816	10	100	5		100																	2	1	3815	10	5		1	18	1	4010	1	0		5																						
2136	9	57	1		Nội công_Thổ_Đao 6	6	1	10000	10000	54	1	2	1	3817	10	100	5		100																	2	1	3816	10	5		1	18	1	4010	1	0		6																						
2137	9	57	1		Nội công_Thổ_Đao 7	6	1	10000	10000	54	1	2	1	3818	10	100	5		100																	2	1	3817	10	5		1	18	1	4010	1	0		7																						
2138	9	57	1		Nội công_Thổ_Đao 8	6	1	10000	10000	54	1	2	1	3819	10	100	5		100																	2	1	3818	10	5		1	18	1	4010	1	0		8																						
2139	9	57	1		Nội công_Thổ_Đao 9	6	1	10000	10000	54	1	2	1	3820	10	100	5		100																	2	1	3819	10	5		1	18	1	4010	1	0		9																						
2140	9	57	1		Nội công_Thổ_Đao 10	6	1	10000	10000	54	1	2	1	3821	10	100	5		100																	2	1	3820	10	5		1	18	1	4010	1	0		10																						
2141	9	57	1		Nội công_Thổ_Đao 11	6	1	10000	10000	54	1	2	1	3822	10	100	5		100																	2	1	3821	10	5		1	18	1	4010	1	0		11																						
2142	9	57	1		Nội công_Thổ_Đao 12	6	1	10000	10000	54	1	2	1	3823	10	100	5		100																	2	1	3822	10	5		1	18	1	4010	1	0		12																						
2143	9	57	1		Nội công_Thổ_Đao 13	6	1	10000	10000	54	1	2	1	3824	10	100	5		100																	2	1	3823	10	5		1	18	1	4010	1	0		13																						
2144	9	57	1		Nội công_Thổ_Đao 14	6	1	10000	10000	54	1	2	1	3825	10	100	5		100																	2	1	3824	10	5		1	18	1	4010	1	0		14																						
2145	9	57	1		Nội công_Thổ_Đao 15	6	1	10000	10000	54	1	2	1	3826	10	100	5		100																	2	1	3825	10	5		1	18	1	4010	1	0		15																						
2146	9	57	1		Nội công_Thổ_Đao 16	6	1	10000	10000	54	1	2	1	3827	10	100	5		100																	2	1	3826	10	5		1	18	1	4010	1	0		16																						
2147	9	57	1		Nội công_Thổ_Đao 17	6	1	10000	10000	54	1	2	1	3828	10	100	5		100																	2	1	3827	10	5		1	18	1	4010	1	0		17																						
2148	9	57	1		Nội công_Thổ_Đao 18	6	1	10000	10000	54	1	2	1	3829	10	100	5		100																	2	1	3828	10	5		1	18	1	4010	1	0		18																						
2149	9	57	1		Nội công_Thổ_Đao 19	6	1	10000	10000	54	1	2	1	3830	10	100	5		100																	2	1	3829	10	5		1	18	1	4010	1	0		19																						
2150	9	57	1		Nội công_Thổ_Đao 20	6	1	10000	10000	54	1	2	1	3831	10	100	5		100																	2	1	3830	10	5		1	18	1	4010	1	0		20																						
2151	9	58	1		Hiệu ứng Kim Côn Ngoại 2	6	1	10000	10000	54	1	2	1	2654	10	100	1		100																	2	1	2571	10	1		1	18	1	4010	1	0		2																						
2152	9	58	1		Hiệu ứng Kim Côn Ngoại 3	6	1	10000	10000	54	1	2	1	2655	10	100	1		100																	2	1	2654	10	1		1	18	1	4010	1	0		3																						
2153	9	58	1		Hiệu ứng Kim Côn Ngoại 4	6	1	10000	10000	54	1	2	1	2656	10	100	1		100																	2	1	2655	10	1		1	18	1	4010	1	0		4																						
2154	9	58	1		Hiệu ứng Kim Côn Ngoại 5	6	1	10000	10000	54	1	2	1	2657	10	100	1		100																	2	1	2656	10	1		1	18	1	4010	1	0		5																						
2155	9	58	1		Hiệu ứng Kim Côn Ngoại 6	6	1	10000	10000	54	1	2	1	2658	10	100	1		100																	2	1	2657	10	1		1	18	1	4010	1	0		6																						
2156	9	58	1		Hiệu ứng Kim Côn Ngoại 7	6	1	10000	10000	54	1	2	1	2659	10	100	1		100																	2	1	2658	10	1		1	18	1	4010	1	0		7																						
2157	9	58	1		Hiệu ứng Kim Côn Ngoại 8	6	1	10000	10000	54	1	2	1	2660	10	100	1		100																	2	1	2659	10	1		1	18	1	4010	1	0		8																						
2158	9	58	1		Hiệu ứng Kim Côn Ngoại 9	6	1	10000	10000	54	1	2	1	2661	10	100	1		100																	2	1	2660	10	1		1	18	1	4010	1	0		9																						
2159	9	58	1		Hiệu ứng Kim Côn Ngoại 10	6	1	10000	10000	54	1	2	1	2662	10	100	1		100																	2	1	2661	10	1		1	18	1	4010	1	0		10																						
2160	9	58	1		Hiệu ứng Kim Côn Ngoại 11	6	1	10000	10000	54	1	2	1	2663	10	100	1		100																	2	1	2662	10	1		1	18	1	4010	1	0		11																						
2161	9	58	1		Hiệu ứng Kim Côn Ngoại 12	6	1	10000	10000	54	1	2	1	2664	10	100	1		100																	2	1	2663	10	1		1	18	1	4010	1	0		12																						
2162	9	58	1		Hiệu ứng Kim Côn Ngoại 13	6	1	10000	10000	54	1	2	1	2665	10	100	1		100																	2	1	2664	10	1		1	18	1	4010	1	0		13																						
2163	9	58	1		Hiệu ứng Kim Côn Ngoại 14	6	1	10000	10000	54	1	2	1	2666	10	100	1		100																	2	1	2665	10	1		1	18	1	4010	1	0		14																						
2164	9	58	1		Hiệu ứng Kim Côn Ngoại 15	6	1	10000	10000	54	1	2	1	2667	10	100	1		100																	2	1	2666	10	1		1	18	1	4010	1	0		15																						
2165	9	58	1		Hiệu ứng Kim Côn Ngoại 16	6	1	10000	10000	54	1	2	1	2668	10	100	1		100																	2	1	2667	10	1		1	18	1	4010	1	0		16																						
2166	9	58	1		Hiệu ứng Kim Côn Ngoại 17	6	1	10000	10000	54	1	2	1	2669	10	100	1		100																	2	1	2668	10	1		1	18	1	4010	1	0		17																						
2167	9	58	1		Hiệu ứng Kim Côn Ngoại 18	6	1	10000	10000	54	1	2	1	2670	10	100	1		100																	2	1	2669	10	1		1	18	1	4010	1	0		18																						
2168	9	58	1		Hiệu ứng Kim Côn Ngoại 19	6	1	10000	10000	54	1	2	1	2671	10	100	1		100																	2	1	2670	10	1		1	18	1	4010	1	0		19																						
2169	9	58	1		Hiệu ứng Kim Côn Ngoại 20	6	1	10000	10000	54	1	2	1	2672	10	100	1		100																	2	1	2671	10	1		1	18	1	4010	1	0		20																						
2170	9	58	1		Hiệu ứng Hỏa Côn Ngoại 2	6	1	10000	10000	54	1	2	1	2882	10	100	4		100																	2	1	2583	10	4		1	18	1	4010	1	0		2																						
2171	9	58	1		Hiệu ứng Hỏa Côn Ngoại 3	6	1	10000	10000	54	1	2	1	2883	10	100	4		100																	2	1	2882	10	4		1	18	1	4010	1	0		3																						
2172	9	58	1		Hiệu ứng Hỏa Côn Ngoại 4	6	1	10000	10000	54	1	2	1	2884	10	100	4		100																	2	1	2883	10	4		1	18	1	4010	1	0		4																						
2173	9	58	1		Hiệu ứng Hỏa Côn Ngoại 5	6	1	10000	10000	54	1	2	1	2885	10	100	4		100																	2	1	2884	10	4		1	18	1	4010	1	0		5																						
2174	9	58	1		Hiệu ứng Hỏa Côn Ngoại 6	6	1	10000	10000	54	1	2	1	2886	10	100	4		100																	2	1	2885	10	4		1	18	1	4010	1	0		6																						
2175	9	58	1		Hiệu ứng Hỏa Côn Ngoại 7	6	1	10000	10000	54	1	2	1	2887	10	100	4		100																	2	1	2886	10	4		1	18	1	4010	1	0		7																						
2176	9	58	1		Hiệu ứng Hỏa Côn Ngoại 8	6	1	10000	10000	54	1	2	1	2888	10	100	4		100																	2	1	2887	10	4		1	18	1	4010	1	0		8																						
2177	9	58	1		Hiệu ứng Hỏa Côn Ngoại 9	6	1	10000	10000	54	1	2	1	2889	10	100	4		100																	2	1	2888	10	4		1	18	1	4010	1	0		9																						
2178	9	58	1		Hiệu ứng Hỏa Côn Ngoại 10	6	1	10000	10000	54	1	2	1	2890	10	100	4		100																	2	1	2889	10	4		1	18	1	4010	1	0		10																						
2179	9	58	1		Hiệu ứng Hỏa Côn Ngoại 11	6	1	10000	10000	54	1	2	1	2891	10	100	4		100																	2	1	2890	10	4		1	18	1	4010	1	0		11																						
2180	9	58	1		Hiệu ứng Hỏa Côn Ngoại 12	6	1	10000	10000	54	1	2	1	2892	10	100	4		100																	2	1	2891	10	4		1	18	1	4010	1	0		12																						
2181	9	58	1		Hiệu ứng Hỏa Côn Ngoại 13	6	1	10000	10000	54	1	2	1	2893	10	100	4		100																	2	1	2892	10	4		1	18	1	4010	1	0		13																						
2182	9	58	1		Hiệu ứng Hỏa Côn Ngoại 14	6	1	10000	10000	54	1	2	1	2894	10	100	4		100																	2	1	2893	10	4		1	18	1	4010	1	0		14																						
2183	9	58	1		Hiệu ứng Hỏa Côn Ngoại 15	6	1	10000	10000	54	1	2	1	2895	10	100	4		100																	2	1	2894	10	4		1	18	1	4010	1	0		15																						
2184	9	58	1		Hiệu ứng Hỏa Côn Ngoại 16	6	1	10000	10000	54	1	2	1	2896	10	100	4		100																	2	1	2895	10	4		1	18	1	4010	1	0		16																						
2185	9	58	1		Hiệu ứng Hỏa Côn Ngoại 17	6	1	10000	10000	54	1	2	1	2897	10	100	4		100																	2	1	2896	10	4		1	18	1	4010	1	0		17																						
2186	9	58	1		Hiệu ứng Hỏa Côn Ngoại 18	6	1	10000	10000	54	1	2	1	2898	10	100	4		100																	2	1	2897	10	4		1	18	1	4010	1	0		18																						
2187	9	58	1		Hiệu ứng Hỏa Côn Ngoại 19	6	1	10000	10000	54	1	2	1	2899	10	100	4		100																	2	1	2898	10	4		1	18	1	4010	1	0		19																						
2188	9	58	1		Hiệu ứng Hỏa Côn Ngoại 20	6	1	10000	10000	54	1	2	1	2900	10	100	4		100																	2	1	2899	10	4		1	18	1	4010	1	0		20																						
2189	9	58	1		Ngoại công_Kim_Côn 2	6	1	10000	10000	54	1	2	1	3053	10	100	1		100																	2	1	2592	10	1		1	18	1	4010	1	0		2																						
2190	9	58	1		Ngoại công_Kim_Côn 3	6	1	10000	10000	54	1	2	1	3054	10	100	1		100																	2	1	3053	10	1		1	18	1	4010	1	0		3																						
2191	9	58	1		Ngoại công_Kim_Côn 4	6	1	10000	10000	54	1	2	1	3055	10	100	1		100																	2	1	3054	10	1		1	18	1	4010	1	0		4																						
2192	9	58	1		Ngoại công_Kim_Côn 5	6	1	10000	10000	54	1	2	1	3056	10	100	1		100																	2	1	3055	10	1		1	18	1	4010	1	0		5																						
2193	9	58	1		Ngoại công_Kim_Côn 6	6	1	10000	10000	54	1	2	1	3057	10	100	1		100																	2	1	3056	10	1		1	18	1	4010	1	0		6																						
2194	9	58	1		Ngoại công_Kim_Côn 7	6	1	10000	10000	54	1	2	1	3058	10	100	1		100																	2	1	3057	10	1		1	18	1	4010	1	0		7																						
2195	9	58	1		Ngoại công_Kim_Côn 8	6	1	10000	10000	54	1	2	1	3059	10	100	1		100																	2	1	3058	10	1		1	18	1	4010	1	0		8																						
2196	9	58	1		Ngoại công_Kim_Côn 9	6	1	10000	10000	54	1	2	1	3060	10	100	1		100																	2	1	3059	10	1		1	18	1	4010	1	0		9																						
2197	9	58	1		Ngoại công_Kim_Côn 10	6	1	10000	10000	54	1	2	1	3061	10	100	1		100																	2	1	3060	10	1		1	18	1	4010	1	0		10																						
2198	9	58	1		Ngoại công_Kim_Côn 11	6	1	10000	10000	54	1	2	1	3062	10	100	1		100																	2	1	3061	10	1		1	18	1	4010	1	0		11																						
2199	9	58	1		Ngoại công_Kim_Côn 12	6	1	10000	10000	54	1	2	1	3063	10	100	1		100																	2	1	3062	10	1		1	18	1	4010	1	0		12																						
2200	9	58	1		Ngoại công_Kim_Côn 13	6	1	10000	10000	54	1	2	1	3064	10	100	1		100																	2	1	3063	10	1		1	18	1	4010	1	0		13																						
2201	9	58	1		Ngoại công_Kim_Côn 14	6	1	10000	10000	54	1	2	1	3065	10	100	1		100																	2	1	3064	10	1		1	18	1	4010	1	0		14																						
2202	9	58	1		Ngoại công_Kim_Côn 15	6	1	10000	10000	54	1	2	1	3066	10	100	1		100																	2	1	3065	10	1		1	18	1	4010	1	0		15																						
2203	9	58	1		Ngoại công_Kim_Côn 16	6	1	10000	10000	54	1	2	1	3067	10	100	1		100																	2	1	3066	10	1		1	18	1	4010	1	0		16																						
2204	9	58	1		Ngoại công_Kim_Côn 17	6	1	10000	10000	54	1	2	1	3068	10	100	1		100																	2	1	3067	10	1		1	18	1	4010	1	0		17																						
2205	9	58	1		Ngoại công_Kim_Côn 18	6	1	10000	10000	54	1	2	1	3069	10	100	1		100																	2	1	3068	10	1		1	18	1	4010	1	0		18																						
2206	9	58	1		Ngoại công_Kim_Côn 19	6	1	10000	10000	54	1	2	1	3070	10	100	1		100																	2	1	3069	10	1		1	18	1	4010	1	0		19																						
2207	9	58	1		Ngoại công_Kim_Côn 20	6	1	10000	10000	54	1	2	1	3071	10	100	1		100																	2	1	3070	10	1		1	18	1	4010	1	0		20																						
2208	9	58	1		Ngoại công_Mộc_Côn 2	6	1	10000	10000	54	1	2	1	3224	10	100	2		100																	2	1	2601	10	2		1	18	1	4010	1	0		2																						
2209	9	58	1		Ngoại công_Mộc_Côn 3	6	1	10000	10000	54	1	2	1	3225	10	100	2		100																	2	1	3224	10	2		1	18	1	4010	1	0		3																						
2210	9	58	1		Ngoại công_Mộc_Côn 4	6	1	10000	10000	54	1	2	1	3226	10	100	2		100																	2	1	3225	10	2		1	18	1	4010	1	0		4																						
2211	9	58	1		Ngoại công_Mộc_Côn 5	6	1	10000	10000	54	1	2	1	3227	10	100	2		100																	2	1	3226	10	2		1	18	1	4010	1	0		5																						
2212	9	58	1		Ngoại công_Mộc_Côn 6	6	1	10000	10000	54	1	2	1	3228	10	100	2		100																	2	1	3227	10	2		1	18	1	4010	1	0		6																						
2213	9	58	1		Ngoại công_Mộc_Côn 7	6	1	10000	10000	54	1	2	1	3229	10	100	2		100																	2	1	3228	10	2		1	18	1	4010	1	0		7																						
2214	9	58	1		Ngoại công_Mộc_Côn 8	6	1	10000	10000	54	1	2	1	3230	10	100	2		100																	2	1	3229	10	2		1	18	1	4010	1	0		8																						
2215	9	58	1		Ngoại công_Mộc_Côn 9	6	1	10000	10000	54	1	2	1	3231	10	100	2		100																	2	1	3230	10	2		1	18	1	4010	1	0		9																						
2216	9	58	1		Ngoại công_Mộc_Côn 10	6	1	10000	10000	54	1	2	1	3232	10	100	2		100																	2	1	3231	10	2		1	18	1	4010	1	0		10																						
2217	9	58	1		Ngoại công_Mộc_Côn 11	6	1	10000	10000	54	1	2	1	3233	10	100	2		100																	2	1	3232	10	2		1	18	1	4010	1	0		11																						
2218	9	58	1		Ngoại công_Mộc_Côn 12	6	1	10000	10000	54	1	2	1	3234	10	100	2		100																	2	1	3233	10	2		1	18	1	4010	1	0		12																						
2219	9	58	1		Ngoại công_Mộc_Côn 13	6	1	10000	10000	54	1	2	1	3235	10	100	2		100																	2	1	3234	10	2		1	18	1	4010	1	0		13																						
2220	9	58	1		Ngoại công_Mộc_Côn 14	6	1	10000	10000	54	1	2	1	3236	10	100	2		100																	2	1	3235	10	2		1	18	1	4010	1	0		14																						
2221	9	58	1		Ngoại công_Mộc_Côn 15	6	1	10000	10000	54	1	2	1	3237	10	100	2		100																	2	1	3236	10	2		1	18	1	4010	1	0		15																						
2222	9	58	1		Ngoại công_Mộc_Côn 16	6	1	10000	10000	54	1	2	1	3238	10	100	2		100																	2	1	3237	10	2		1	18	1	4010	1	0		16																						
2223	9	58	1		Ngoại công_Mộc_Côn 17	6	1	10000	10000	54	1	2	1	3239	10	100	2		100																	2	1	3238	10	2		1	18	1	4010	1	0		17																						
2224	9	58	1		Ngoại công_Mộc_Côn 18	6	1	10000	10000	54	1	2	1	3240	10	100	2		100																	2	1	3239	10	2		1	18	1	4010	1	0		18																						
2225	9	58	1		Ngoại công_Mộc_Côn 19	6	1	10000	10000	54	1	2	1	3241	10	100	2		100																	2	1	3240	10	2		1	18	1	4010	1	0		19																						
2226	9	58	1		Ngoại công_Mộc_Côn 20	6	1	10000	10000	54	1	2	1	3242	10	100	2		100																	2	1	3241	10	2		1	18	1	4010	1	0		20																						
2227	9	58	1		Ngoại công_Thủy_Côn 2	6	1	10000	10000	54	1	2	1	3414	10	100	3		100																	2	1	2611	10	3		1	18	1	4010	1	0		2																						
2228	9	58	1		Ngoại công_Thủy_Côn 3	6	1	10000	10000	54	1	2	1	3415	10	100	3		100																	2	1	3414	10	3		1	18	1	4010	1	0		3																						
2229	9	58	1		Ngoại công_Thủy_Côn 4	6	1	10000	10000	54	1	2	1	3416	10	100	3		100																	2	1	3415	10	3		1	18	1	4010	1	0		4																						
2230	9	58	1		Ngoại công_Thủy_Côn 5	6	1	10000	10000	54	1	2	1	3417	10	100	3		100																	2	1	3416	10	3		1	18	1	4010	1	0		5																						
2231	9	58	1		Ngoại công_Thủy_Côn 6	6	1	10000	10000	54	1	2	1	3418	10	100	3		100																	2	1	3417	10	3		1	18	1	4010	1	0		6																						
2232	9	58	1		Ngoại công_Thủy_Côn 7	6	1	10000	10000	54	1	2	1	3419	10	100	3		100																	2	1	3418	10	3		1	18	1	4010	1	0		7																						
2233	9	58	1		Ngoại công_Thủy_Côn 8	6	1	10000	10000	54	1	2	1	3420	10	100	3		100																	2	1	3419	10	3		1	18	1	4010	1	0		8																						
2234	9	58	1		Ngoại công_Thủy_Côn 9	6	1	10000	10000	54	1	2	1	3421	10	100	3		100																	2	1	3420	10	3		1	18	1	4010	1	0		9																						
2235	9	58	1		Ngoại công_Thủy_Côn 10	6	1	10000	10000	54	1	2	1	3422	10	100	3		100																	2	1	3421	10	3		1	18	1	4010	1	0		10																						
2236	9	58	1		Ngoại công_Thủy_Côn 11	6	1	10000	10000	54	1	2	1	3423	10	100	3		100																	2	1	3422	10	3		1	18	1	4010	1	0		11																						
2237	9	58	1		Ngoại công_Thủy_Côn 12	6	1	10000	10000	54	1	2	1	3424	10	100	3		100																	2	1	3423	10	3		1	18	1	4010	1	0		12																						
2238	9	58	1		Ngoại công_Thủy_Côn 13	6	1	10000	10000	54	1	2	1	3425	10	100	3		100																	2	1	3424	10	3		1	18	1	4010	1	0		13																						
2239	9	58	1		Ngoại công_Thủy_Côn 14	6	1	10000	10000	54	1	2	1	3426	10	100	3		100																	2	1	3425	10	3		1	18	1	4010	1	0		14																						
2240	9	58	1		Ngoại công_Thủy_Côn 15	6	1	10000	10000	54	1	2	1	3427	10	100	3		100																	2	1	3426	10	3		1	18	1	4010	1	0		15																						
2241	9	58	1		Ngoại công_Thủy_Côn 16	6	1	10000	10000	54	1	2	1	3428	10	100	3		100																	2	1	3427	10	3		1	18	1	4010	1	0		16																						
2242	9	58	1		Ngoại công_Thủy_Côn 17	6	1	10000	10000	54	1	2	1	3429	10	100	3		100																	2	1	3428	10	3		1	18	1	4010	1	0		17																						
2243	9	58	1		Ngoại công_Thủy_Côn 18	6	1	10000	10000	54	1	2	1	3430	10	100	3		100																	2	1	3429	10	3		1	18	1	4010	1	0		18																						
2244	9	58	1		Ngoại công_Thủy_Côn 19	6	1	10000	10000	54	1	2	1	3431	10	100	3		100																	2	1	3430	10	3		1	18	1	4010	1	0		19																						
2245	9	58	1		Ngoại công_Thủy_Côn 20	6	1	10000	10000	54	1	2	1	3432	10	100	3		100																	2	1	3431	10	3		1	18	1	4010	1	0		20																						
2246	9	58	1		Ngoại công_Hỏa_Côn 2	6	1	10000	10000	54	1	2	1	3585	10	100	4		100																	2	1	2620	10	4		1	18	1	4010	1	0		2																						
2247	9	58	1		Ngoại công_Hỏa_Côn 3	6	1	10000	10000	54	1	2	1	3586	10	100	4		100																	2	1	3585	10	4		1	18	1	4010	1	0		3																						
