Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	UnLockInterval
[Hủy-cần đổi]-Tử Tiêu Lưu Kim Giáp	Khoác-Nam	1	1	25	416	2	\image\item\equip\armor\helm076_s.spr	\image\item\equip\armor\helm076.spr	20	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip	69																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Tinh Động Hồng Loan Khải	Khoác-Nam	1	1	25	417	2	\image\item\equip\armor\helm077_s.spr	\image\item\equip\armor\helm077.spr	20	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip	70																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Long Dĩnh Sam	Khoác-Nữ	1	1	25	419	2	\image\item\equip\armor\fm_armor_newyear_s.spr	\image\item\equip\armor\fm_armor_newyear.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		37																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Phong Lộ Quy Mộng Sam	Khoác-Nữ	1	1	25	420	2	\image\item\equip\armor\armor054f_s.spr	\image\item\equip\armor\armor054f.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		52																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Nhã Thanh Song Điệp	Khoác-Nữ	1	1	25	421	2	\image\item\equip\armor\armor058f_s.spr	\image\item\equip\armor\armor058f.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		58																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Mộ Quang Lưu Hà	Khoác-Nữ	1	1	25	422	2	\image\item\equip\armor\wz_fm_3_yi_s.spr	\image\item\equip\armor\wz_fm_3_yi.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		33																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Đào Tịch Tuyết Y	Khoác-Nữ	1	1	25	423	2	\image\item\equip\armor\fm_armor_xmas_s.spr	\image\item\equip\armor\fm_armor_xmas.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		44																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Phượng Hi Hoàng Bào	Khoác-Nữ	1	1	25	424	2	\image\item\equip\armor\armor46f_s.spr	\image\item\equip\armor\armor46f.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		46																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Tuyết Vũ Lam Bào	Khoác-Nữ	1	1	25	425	2	\image\item\equip\armor\armor48f_s.spr	\image\item\equip\armor\armor48f.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		48																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Phượng Vũ Cửu Thiên	Khoác-Nữ	1	1	25	426	2	\image\item\equip\armor\armor50m_s.spr	\image\item\equip\armor\armor50m.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		50																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Tinh Sa Lãng Sa Y	Khoác-Nữ	1	1	25	427	2	\image\item\equip\armor\armor47f_s.spr	\image\item\equip\armor\armor47f.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		47																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Bạch Ngọc Bích Hà La	Khoác-Nữ	1	1	25	428	2	\image\item\equip\armor\armor057f_s.spr	\image\item\equip\armor\armor057f.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		57																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Ly Mực Bàn Cánh Khải	Khoác-Nữ	1	1	25	429	2	\image\item\equip\armor\armor088_a1.spr	\image\item\equip\armor\armor088_a0.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		61																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Cực Nghiệp Trọng Thiên Khải	Khoác-Nữ	1	1	25	430	2	\image\item\equip\armor\fm_ds_armor_D_s.spr	\image\item\equip\armor\fm_ds_armor_D.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		34																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Uyên Lâm Tàn Tinh Bào	Khoác-Nữ	1	1	25	431	2	\image\item\equip\armor\ypt_1f_yifu_s.spr	\image\item\equip\armor\ypt_1f_yifu_b.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		85																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Uyên Lâm Phá Nguyệt Bào	Khoác-Nữ	1	1	25	432	2	\image\item\equip\armor\ypt_2f_yifu_s.spr	\image\item\equip\armor\ypt_2f_yifu_b.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		86																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Uyên Lâm Tử Quang Bào	Khoác-Nữ	1	1	25	433	2	\image\item\equip\armor\ypt_3f_yifu_s.spr	\image\item\equip\armor\ypt_3f_yifu_b.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		87																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Uyên Lâm Phong Ngâm Bào	Khoác-Nữ	1	1	25	434	2	\image\item\equip\armor\ypt_4f_yifu_s.spr	\image\item\equip\armor\ypt_4f_yifu_b.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		91																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Chung Linh Ngọc Thanh Thường	Khoác-Nữ	1	1	25	435	2	\image\item\equip\armor\2023vip_fm_garment_01a1.spr	\image\item\equip\armor\2023vip_fm_garment_01a0.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		97																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Hoàng Sương Nhật Hi Thường	Khoác-Nữ	1	1	25	436	2	\image\item\equip\armor\2023vip_fm_garment_02a1.spr	\image\item\equip\armor\2023vip_fm_garment_02a0.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		98																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Tử Kim Thánh Nữ Y	Khoác-Nữ	1	1	25	437	2	\image\item\equip\armor\wz_fm_1_yi_s.spr	\image\item\equip\armor\wz_fm_1_yi.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		31																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Lưu Tiên Thủy Văn Sam	Khoác-Nữ	1	1	25	438	2	\image\item\equip\armor\wz_fm_2_yi_s.spr	\image\item\equip\armor\wz_fm_2_yi.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		32																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Thiều Hoa Bất Phụ	Khoác-Nữ	1	1	25	439	2	\image\item\equip\armor\armor059f_s.spr	\image\item\equip\armor\armor059f.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		59																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Kim Phượng Hồng Hà	Khoác-Nữ	1	1	25	440	2	\image\item\equip\armor\armor060f_s.spr	\image\item\equip\armor\armor060f.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		60																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Lam Điệp Y	Khoác-Nữ	1	1	25	441	2	\image\item\equip\armor\armor49f_s.spr	\image\item\equip\armor\armor49f.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		49																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Yến Vân Lữ Sa	Khoác-Nữ	1	1	25	442	2	\image\item\equip\armor\armor067_a1.spr	\image\item\equip\armor\armor067_a0.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		63																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Tử Sắc Vân Bào 	Khoác-Nữ	1	1	25	443	2	\image\item\equip\armor\2020vip1041a1.spr	\image\item\equip\armor\2020vip1041a0.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		77																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Hồng Sắc Vân Bào 	Khoác-Nữ	1	1	25	444	2	\image\item\equip\armor\2020vip304a1.spr	\image\item\equip\armor\2020vip304a0.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		78																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Hoàng Sắc Vân Bào 	Khoác-Nữ	1	1	25	445	2	\image\item\equip\armor\2020vip2042a1.spr	\image\item\equip\armor\2020vip2042a0.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		79																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Thanh Sắc Vân Bào 	Khoác-Nữ	1	1	25	446	2	\image\item\equip\armor\2021VIPnv2a1.spr	\image\item\equip\armor\2021VIPnv2a0.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		83																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Thanh Vân Bạch Sắc Bào	Khoác-Nữ	1	1	25	447	2	\image\item\equip\armor\2021VIPnv1a1.spr	\image\item\equip\armor\2021VIPnv1a0.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		84																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Kim Lưu Tự Thước Thường	Khoác-Nữ	1	1	25	448	2	\image\item\equip\armor\2022vip_fm_garment_01a1.spr	\image\item\equip\armor\2022vip_fm_garment_01a0.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		95																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Hồng Tử Linh Diệp Bào	Khoác-Nữ	1	1	25	449	2	\image\item\equip\armor\2022vip_fm_garment_02a1.spr	\image\item\equip\armor\2022vip_fm_garment_02a0.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		96																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Đào Thiển Lưu Ly	Khoác-Nữ	1	1	25	450	2	\image\item\equip\armor\armor069_a1.spr	\image\item\equip\armor\armor069_a0.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		62																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Liên Y Tạp Oa	Khoác-Nữ	1	1	25	451	2	\image\item\equip\armor\armor072_a1.spr	\image\item\equip\armor\armor072_a0.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		66																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Tử Tiêu Dật Thái Quần	Khoác-Nữ	1	1	25	452	2	\image\item\equip\armor\armor076_s.spr	\image\item\equip\armor\armor076.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		69																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Phong Vũ Hồng Loan Quần	Khoác-Nữ	1	1	25	453	2	\image\item\equip\armor\armor077_s.spr	\image\item\equip\armor\armor077.spr	21	Ngoại Trang Áo VIP 3			1	120000			1	0	upgradeequip		70																																																																							5	1	8	1																																																									
[Hủy-cần đổi]-Tỏa Tử Giáp	Khoác-Nam	1	1	25	454	2	\image\item\equip\armor\m_kai_202_s.spr	\image\item\equip\armor\m_kai_202.spr	20	Ngoại Trang Áo VIP 4			1	120000			1	0	upgradeequip	11																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Minh Quang Khải	Khoác-Nam	1	1	25	455	2	\image\item\equip\armor\m_kai_204_s.spr	\image\item\equip\armor\m_kai_204.spr	20	Ngoại Trang Áo VIP 4			1	120000			1	0	upgradeequip	12																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Tế Lân Giáp	Khoác-Nam	1	1	25	456	2	\image\item\equip\armor\m_kai_206_s.spr	\image\item\equip\armor\m_kai_206.spr	20	Ngoại Trang Áo VIP 4			1	120000			1	0	upgradeequip	13																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Tỏa Tử Hoàng Kim Giáp	Khoác-Nam	1	1	25	457	2	\image\item\equip\armor\m_kai_208_s.spr	\image\item\equip\armor\m_kai_208.spr	20	Ngoại Trang Áo VIP 4			1	120000			1	0	upgradeequip	14																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Kính Hoa Khải	Khoác-Nam	1	1	25	458	2	\image\item\equip\armor\m_kai_210_s.spr	\image\item\equip\armor\m_kai_210.spr	20	Ngoại Trang Áo VIP 4			1	120000			1	0	upgradeequip	15																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Thích Khách Trang	Khoác-Nam	1	1	25	459	2	\image\item\equip\armor\m_jiayi_302_s.spr	\image\item\equip\armor\m_jiayi_302.spr	20	Ngoại Trang Áo VIP 4			1	120000			1	0	upgradeequip	6																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Mộng Mị Trang	Khoác-Nam	1	1	25	460	2	\image\item\equip\armor\m_jiayi_304_s.spr	\image\item\equip\armor\m_jiayi_304.spr	20	Ngoại Trang Áo VIP 4			1	120000			1	0	upgradeequip	7																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Tham Lang Trang	Khoác-Nam	1	1	25	461	2	\image\item\equip\armor\m_jiayi_306_s.spr	\image\item\equip\armor\m_jiayi_306.spr	20	Ngoại Trang Áo VIP 4			1	120000			1	0	upgradeequip	8																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Sơn Hồn Trang	Khoác-Nam	1	1	25	462	2	\image\item\equip\armor\m_jiayi_308_s.spr	\image\item\equip\armor\m_jiayi_308.spr	20	Ngoại Trang Áo VIP 4			1	120000			1	0	upgradeequip	9																																																																								5	1	8	0																																																									
[Hủy-cần đổi]-Vô Dung Kình Trang	Khoác-Nam	1	1	25	463	2	\image\item\equip\armor\m_jiayi_310_s.spr	\image\item\equip\armor\m_jiayi_310.spr	20	Ngoại Trang Áo VIP 4			1	120000			1	0	upgradeequip	10																																																																								5	1	8	0																																																									
