Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Mộc Nữ	1	1	17	2217	10	\image\item\other\quest\2022wlls_female_wing_a1.spr	\image\item\other\quest\2022wlls_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		2	1	2000000000			1	1	mantle	26	26	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	2																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Thủy Nữ	1	1	17	2218	10	\image\item\other\quest\2022wlls_female_wing_a1.spr	\image\item\other\quest\2022wlls_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		3	1	2000000000			1	1	mantle	26	26	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	3																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Hỏa Nữ	1	1	17	2219	10	\image\item\other\quest\2022wlls_female_wing_a1.spr	\image\item\other\quest\2022wlls_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		4	1	2000000000			1	1	mantle	26	26	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	4																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Thổ Nữ	1	1	17	2220	10	\image\item\other\quest\2022wlls_female_wing_a1.spr	\image\item\other\quest\2022wlls_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		5	1	2000000000			1	1	mantle	26	26	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	5																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Kim Nam	1	1	17	2221	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		1	1	2000000000			1	1	mantle	26	26	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	1																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Mộc Nam	1	1	17	2222	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		2	1	2000000000			1	1	mantle	26	26	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	2																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Thủy Nam	1	1	17	2223	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		3	1	2000000000			1	1	mantle	26	26	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	3																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Hỏa Nam	1	1	17	2224	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		4	1	2000000000			1	1	mantle	26	26	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	4																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Thổ Nam	1	1	17	2225	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		5	1	2000000000			1	1	mantle	26	26	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	5																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Kim Nữ	1	1	17	2226	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		1	1	2000000000			1	1	mantle	29	29	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	1																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Mộc Nữ	1	1	17	2227	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		2	1	2000000000			1	1	mantle	29	29	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	2																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Thủy Nữ	1	1	17	2228	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		3	1	2000000000			1	1	mantle	29	29	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	3																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Hỏa Nữ	1	1	17	2229	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		4	1	2000000000			1	1	mantle	29	29	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	4																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Thổ Nữ	1	1	17	2230	10	\image\item\other\quest\2023gbtopfight_male_female_wing_a1.spr	\image\item\other\quest\2023gbtopfight_male_female_wing_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		5	1	2000000000			1	1	mantle	29	29	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	5																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Kim Nam	1	1	17	2231	10	\image\item\other\quest\2019VIP_s0.spr	\image\item\other\quest\2019VIP_s.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		1	1	2000000000			1	1	mantle	21	21	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	1																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Mộc Nam	1	1	17	2232	10	\image\item\other\quest\2019VIP_s0.spr	\image\item\other\quest\2019VIP_s.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		2	1	2000000000			1	1	mantle	21	21	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	2																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Thủy Nam	1	1	17	2233	10	\image\item\other\quest\2019VIP_s0.spr	\image\item\other\quest\2019VIP_s.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		3	1	2000000000			1	1	mantle	21	21	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	3																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Hỏa Nam	1	1	17	2234	10	\image\item\other\quest\2019VIP_s0.spr	\image\item\other\quest\2019VIP_s.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		4	1	2000000000			1	1	mantle	21	21	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	4																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Thổ Nam	1	1	17	2235	10	\image\item\other\quest\2019VIP_s0.spr	\image\item\other\quest\2019VIP_s.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		5	1	2000000000			1	1	mantle	21	21	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	5																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Kim Nữ	1	1	17	2236	10	\image\item\other\quest\2019VIP_fs0.spr	\image\item\other\quest\2019VIP_fs.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		1	1	2000000000			1	1	mantle	24	24	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	1																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Mộc Nữ	1	1	17	2237	10	\image\item\other\quest\2019VIP_fs0.spr	\image\item\other\quest\2019VIP_fs.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		2	1	2000000000			1	1	mantle	24	24	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	2																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Thủy Nữ	1	1	17	2238	10	\image\item\other\quest\2019VIP_fs0.spr	\image\item\other\quest\2019VIP_fs.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		3	1	2000000000			1	1	mantle	24	24	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	3																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Hỏa Nữ	1	1	17	2239	10	\image\item\other\quest\2019VIP_fs0.spr	\image\item\other\quest\2019VIP_fs.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		4	1	2000000000			1	1	mantle	24	24	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	4																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Thổ Nữ	1	1	17	2240	10	\image\item\other\quest\2019VIP_fs0.spr	\image\item\other\quest\2019VIP_fs.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		5	1	2000000000			1	1	mantle	24	24	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	5																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Kim Nam	1	1	17	2241	10	\image\item\equip\mantle\pendant_m_11_a1.spr	\image\item\equip\mantle\pendant_m_11_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		1	1	2000000000			1	1	mantle	18	18	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	1																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Mộc Nam	1	1	17	2242	10	\image\item\equip\mantle\pendant_m_11_a1.spr	\image\item\equip\mantle\pendant_m_11_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		2	1	2000000000			1	1	mantle	18	18	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	2																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Thủy Nam	1	1	17	2243	10	\image\item\equip\mantle\pendant_m_11_a1.spr	\image\item\equip\mantle\pendant_m_11_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		3	1	2000000000			1	1	mantle	18	18	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	3																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Hỏa Nam	1	1	17	2244	10	\image\item\equip\mantle\pendant_m_11_a1.spr	\image\item\equip\mantle\pendant_m_11_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		4	1	2000000000			1	1	mantle	18	18	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	4																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Thổ Nam	1	1	17	2245	10	\image\item\equip\mantle\pendant_m_11_a1.spr	\image\item\equip\mantle\pendant_m_11_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		5	1	2000000000			1	1	mantle	18	18	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	0	7	5																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Kim Nữ	1	1	17	2246	10	\image\item\equip\mantle\pendant_m_11_a1.spr	\image\item\equip\mantle\pendant_m_11_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		1	1	2000000000			1	1	mantle	18	18	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	1																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Mộc Nữ	1	1	17	2247	10	\image\item\equip\mantle\pendant_m_11_a1.spr	\image\item\equip\mantle\pendant_m_11_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		2	1	2000000000			1	1	mantle	18	18	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	2																																																								
Vô Ảnh Càn Khôn	Lv.15-Event Tết 2025- Thủy Nữ	1	1	17	2248	10	\image\item\equip\mantle\pendant_m_11_a1.spr	\image\item\equip\mantle\pendant_m_11_a0.spr	32	<bclr=0,0,200><color=white>Tân Niên Hiệp Khách-Cấp 15<color>		3	1	2000000000			1	1	mantle	18	18	lifemax_p	30	30	-1	-1	0	0	lifemax_v	8000	8000	-1	-1	0	0	manamax_p	30	30	-1	-1	0	0	damage_all_resist	60	65	-1	-1	0	0								damage_return_receive_p	-35	-35	-1	-1	0	0	allseriesstateresisttime	450	450	-1	-1	0	0	allseriesstateresistrate	450	450	-1	-1	0	0	defencedeadlystrikedamagetrim	80	80	-1	-1	0	0	allskill_v	1	1			896	896	8	1	7	3																																																								
