Name	Kind	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	Stuff1Detail	Stuff1Particular	Stuff2Detail	Stuff2Particular	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval
stick15-163		12	1	1	354	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	163		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick16-164		12	1	1	355	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	164		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick17-165		12	1	1	356	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	165		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick18-166		12	1	1	357	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	166		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick19-167		12	1	1	358	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	167		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
stick20-168		12	1	1	359	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	168		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow01-169		12	1	1	360	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	169		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow02-170		12	1	1	361	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	170		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow03-171		12	1	1	362	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	171		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow04-172		12	1	1	363	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	172		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow05-173		12	1	1	364	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	173		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow06-174		12	1	1	365	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	174		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow07-175		12	1	1	366	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	175		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow08-176		12	1	1	367	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	176		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow09-177		12	1	1	368	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	177		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow10-178		12	1	1	369	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	178		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow11-179		12	1	1	370	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	179		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow12-180		12	1	1	371	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	180		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow13-181		12	1	1	372	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	181		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow14-182		12	1	1	373	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	182		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow15-183		12	1	1	374	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	183		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow16-184		12	1	1	375	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	184		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow17-185		12	1	1	376	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	185		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow18-186		12	1	1	377	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	186		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow19-187		12	1	1	378	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	187		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
bow20-188		12	1	1	379	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	188		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy09-189		12	1	1	380	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	189		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy10-190		12	1	1	381	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	190		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy11-191		12	1	1	382	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	191		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy12-192		12	1	1	383	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	192		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy13-193		12	1	1	384	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	193		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy14-194		12	1	1	385	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	194		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy15-195		12	1	1	386	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	195		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy16-196		12	1	1	387	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	196		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy17-197		12	1	1	388	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	197		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy18-198		12	1	1	389	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	198		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy19-199		12	1	1	390	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	199		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
heavy20-200		12	1	1	391	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	200		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
chopper01-201		12	1	1	392	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	201		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
chopper02-202		12	1	1	393	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	202		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
chopper03-203		12	1	1	394	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	203		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
chopper04-204		12	1	1	395	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	204		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
chopper05-205		12	1	1	396	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	205		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
chopper06-206		12	1	1	397	10	\image\item\equip\mini\kongqueling4.spr	\image\item\equip\mini\kongqueling4_s.spr	9	206		3	0	1			1	0	equip	1	1	weapondamagemin_v	5	5	-1	-1	0	0	weapondamagemax_v	10	10	-1	-1	0	0	weaponmagicmin_v	5	5	-1	-1	0	0	weaponmagicmax_v	10	10	-1	-1	0	0																																											5	10											4	staminareplenish_v	50	50																																																																	
