Name	Kind	QualityPrefix	Category	Genre	DetailType	ParticularType	Level	Icon	View	ObjID	Intro	Help	Series	Price	ItemValue	MakeCost	RefineLevel	BindType	Valuable	ClassName	ResMale	ResFemale	BasicProp1Type	BasicProp1PA1Min	BasicProp1PA1Max	BasicProp1PA2Min	BasicProp1PA2Max	BasicProp1PA3Min	BasicProp1PA3Max	BasicProp2Type	BasicProp2PA1Min	BasicProp2PA1Max	BasicProp2PA2Min	BasicProp2PA2Max	BasicProp2PA3Min	BasicProp2PA3Max	BasicProp3Type	BasicProp3PA1Min	BasicProp3PA1Max	BasicProp3PA2Min	BasicProp3PA2Max	BasicProp3PA3Min	BasicProp3PA3Max	BasicProp4Type	BasicProp4PA1Min	BasicProp4PA1Max	BasicProp4PA2Min	BasicProp4PA2Max	BasicProp4PA3Min	BasicProp4PA3Max	BasicProp5Type	BasicProp5PA1Min	BasicProp5PA1Max	BasicProp5PA2Min	BasicProp5PA2Max	BasicProp5PA3Min	BasicProp5PA3Max	BasicProp6Type	BasicProp6PA1Min	BasicProp6PA1Max	BasicProp6PA2Min	BasicProp6PA2Max	BasicProp6PA3Min	BasicProp6PA3Max	BasicProp7Type	BasicProp7PA1Min	BasicProp7PA1Max	BasicProp7PA2Min	BasicProp7PA2Max	BasicProp7PA3Min	BasicProp7PA3Max	BasicProp8Type	BasicProp8PA1Min	BasicProp8PA1Max	BasicProp8PA2Min	BasicProp8PA2Max	BasicProp8PA3Min	BasicProp8PA3Max	BasicProp9Type	BasicProp9PA1Min	BasicProp9PA1Max	BasicProp9PA2Min	BasicProp9PA2Max	BasicProp9PA3Min	BasicProp9PA3Max	BasicProp10Type	BasicProp10PA1Min	BasicProp10PA1Max	BasicProp10PA2Min	BasicProp10PA2Max	BasicProp10PA3Min	BasicProp10PA3Max	ReqProp1Type	ReqProp1Value	ReqProp2Type	ReqProp2Value	ReqProp3Type	ReqProp3Value	ReqProp4Type	ReqProp4Value	ReqProp5Type	ReqProp5Value	ReqProp6Type	ReqProp6Value	Enh1Times	EnhMA1Name	EnhMA1PA1Min	EnhMA1PA1Max	EnhMA1PA2Min	EnhMA1PA2Max	EnhMA1PA3Min	EnhMA1PA3Max	Enh2Times	EnhMA2Name	EnhMA2PA1Min	EnhMA2PA1Max	EnhMA2PA2Min	EnhMA2PA2Max	EnhMA2PA3Min	EnhMA2PA3Max	Enh3Times	EnhMA3Name	EnhMA3PA1Min	EnhMA3PA1Max	EnhMA3PA2Min	EnhMA3PA2Max	EnhMA3PA3Min	EnhMA3PA3Max	Enh4Times	EnhMA4Name	EnhMA4PA1Min	EnhMA4PA1Max	EnhMA4PA2Min	EnhMA4PA2Max	EnhMA4PA3Min	EnhMA4PA3Max	Enh5Times	EnhMA5Name	EnhMA5PA1Min	EnhMA5PA1Max	EnhMA5PA2Min	EnhMA5PA2Max	EnhMA5PA3Min	EnhMA5PA3Max	Enh6Times	EnhMA6Name	EnhMA6PA1Min	EnhMA6PA1Max	EnhMA6PA2Min	EnhMA6PA2Max	EnhMA6PA3Min	EnhMA6PA3Max	MagicName1	MagicLevel1	MagicName2	MagicLevel2	MagicName3	MagicLevel3	MagicName4	MagicLevel4	MagicName5	MagicLevel5	MagicName6	MagicLevel6	Str1Times	StrMA1Name	StrMA1PA1Min	StrMA1PA1Max	StrMA1PA2Min	StrMA1PA2Max	StrMA1PA3Min	StrMA1PA3Max	Str2Times	StrMA2Name	StrMA2PA1Min	StrMA2PA1Max	StrMA2PA2Min	StrMA2PA2Max	StrMA2PA3Min	StrMA2PA3Max	UnLockInterval	FightPower
U Minh Tiễn	Hệ kim PVE_Tụ tiễn hoàng kim	7	23	2	2	140	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			1	1000000	125000000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	ignoreresist_p	8	8	25	25			8	deadlystrikeenhance_r	35	35					10	weaponbasedamagetrim	250	250					12	deadlystrikedamageenhance_p	8	8					14	skilldamageptrim	5	5					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addphysicsdamage_v	10	damage_poison_resist	10																				30
U Minh Tiễn	Hệ mộc PVE_Tụ tiễn hoàng kim	7	23	2	2	141	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			2	1000000	125000000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	ignoreresist_p	8	8	25	25			8	deadlystrikeenhance_r	35	35					10	weaponbasedamagetrim	250	250					12	deadlystrikedamageenhance_p	8	8					14	skilldamageptrim	5	5					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addpoisondamage_v	10	damage_light_resist	10																				30
U Minh Tiễn	Hệ thủy PVE_Tụ tiễn hoàng kim	7	23	2	2	142	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			3	1000000	125000000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	ignoreresist_p	8	8	25	25			8	deadlystrikeenhance_r	35	35					10	weaponbasedamagetrim	250	250					12	deadlystrikedamageenhance_p	8	8					14	skilldamageptrim	5	5					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addcolddamage_v	10	damage_fire_resist	10																				30
U Minh Tiễn	Hệ hỏa PVE_Tụ tiễn hoàng kim	7	23	2	2	143	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			4	1000000	125000000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	ignoreresist_p	8	8	25	25			8	deadlystrikeenhance_r	35	35					10	weaponbasedamagetrim	250	250					12	deadlystrikedamageenhance_p	8	8					14	skilldamageptrim	5	5					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
U Minh Tiễn	Hệ thổ PVE_Tụ tiễn hoàng kim	7	23	2	2	144	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			5	1000000	125000000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	ignoreresist_p	8	8	25	25			8	deadlystrikeenhance_r	35	35					10	weaponbasedamagetrim	250	250					12	deadlystrikedamageenhance_p	8	8					14	skilldamageptrim	5	5					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
Âm Dương Băng Viêm Đao	Hệ mộc PVP_Phi đao hoàng kim	7	22	2	2	147	10	\image\item\equip\rangeweapon\n_feidao_gold_s.spr	\image\item\equip\rangeweapon\n_feidao_gold.spr	16			2	1000000	125000000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	ignoreresist_p	8	8	25	25			8	deadlystrikeenhance_r	35	35					10	weaponbasedamagetrim	250	250					12	deadlystrikedamageenhance_p	8	8					14	skilldamageptrim	5	5					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addpoisondamage_v	10	state_weak_attacktime	10																				30
U Minh Tiễn	Hệ mộc PVP_Tụ tiễn hoàng kim	7	23	2	2	148	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			2	1000000	125000000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	ignoreresist_p	8	8	25	25			8	deadlystrikeenhance_r	35	35					10	weaponbasedamagetrim	250	250					12	deadlystrikedamageenhance_p	8	8					14	skilldamageptrim	5	5					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addpoisondamage_v	10	state_weak_attacktime	10																				30
Tam Sách Đoạn Hầu Đao	Hệ kim PVE_Phi đao thanh đồng	5	22	2	2	149	10	\image\item\equip\rangeweapon\n_feidao_bronze_s.spr	\image\item\equip\rangeweapon\n_feidao_bronze.spr	16			1	1	1250000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	5	5					10	weaponbasedamagetrim	100	100					12	deadlystrikedamageenhance_p	2	2					14	skilldamageptrim	1	1					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addphysicsdamage_v	9	damage_poison_resist	8																				3
Tam Sách Đoạn Hầu Đao	Hệ mộc PVE_Phi đao thanh đồng	5	22	2	2	150	10	\image\item\equip\rangeweapon\n_feidao_bronze_s.spr	\image\item\equip\rangeweapon\n_feidao_bronze.spr	16			2	1	1250000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	5	5					10	weaponbasedamagetrim	100	100					12	deadlystrikedamageenhance_p	2	2					14	skilldamageptrim	1	1					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addpoisondamage_v	9	damage_light_resist	8																				3
Tam Sách Đoạn Hầu Đao	Hệ thủy PVE_Phi đao thanh đồng	5	22	2	2	151	10	\image\item\equip\rangeweapon\n_feidao_bronze_s.spr	\image\item\equip\rangeweapon\n_feidao_bronze.spr	16			3	1	1250000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	5	5					10	weaponbasedamagetrim	100	100					12	deadlystrikedamageenhance_p	2	2					14	skilldamageptrim	1	1					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addcolddamage_v	9	damage_fire_resist	8																				3
Tam Sách Đoạn Hầu Đao	Hệ hỏa PVE_Phi đao thanh đồng	5	22	2	2	152	10	\image\item\equip\rangeweapon\n_feidao_bronze_s.spr	\image\item\equip\rangeweapon\n_feidao_bronze.spr	16			4	1	1250000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	5	5					10	weaponbasedamagetrim	100	100					12	deadlystrikedamageenhance_p	2	2					14	skilldamageptrim	1	1					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addfiredamage_v	9	damage_physics_resist	8																				3
Tam Sách Đoạn Hầu Đao	Hệ thổ PVE_Phi đao thanh đồng	5	22	2	2	153	10	\image\item\equip\rangeweapon\n_feidao_bronze_s.spr	\image\item\equip\rangeweapon\n_feidao_bronze.spr	16			5	1	1250000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	5	5					10	weaponbasedamagetrim	100	100					12	deadlystrikedamageenhance_p	2	2					14	skilldamageptrim	1	1					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addlightingdamage_v	9	damage_cold_resist	8																				3
Hắc Vũ Tiễn	Hệ kim PVE_Tụ tiễn thanh đồng	5	23	2	2	154	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			1	1	1250000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	5	5					10	weaponbasedamagetrim	100	100					12	deadlystrikedamageenhance_p	2	2					14	skilldamageptrim	1	1					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addphysicsdamage_v	9	damage_poison_resist	8																				3
Hắc Vũ Tiễn	Hệ mộc PVE_Tụ tiễn thanh đồng	5	23	2	2	155	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			2	1	1250000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	5	5					10	weaponbasedamagetrim	100	100					12	deadlystrikedamageenhance_p	2	2					14	skilldamageptrim	1	1					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addpoisondamage_v	9	damage_light_resist	8																				3
Hắc Vũ Tiễn	Hệ thủy PVE_Tụ tiễn thanh đồng	5	23	2	2	156	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			3	1	1250000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	5	5					10	weaponbasedamagetrim	100	100					12	deadlystrikedamageenhance_p	2	2					14	skilldamageptrim	1	1					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addcolddamage_v	9	damage_fire_resist	8																				3
Hắc Vũ Tiễn	Hệ hỏa PVE_Tụ tiễn thanh đồng	5	23	2	2	157	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			4	1	1250000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	5	5					10	weaponbasedamagetrim	100	100					12	deadlystrikedamageenhance_p	2	2					14	skilldamageptrim	1	1					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addfiredamage_v	9	damage_physics_resist	8																				3
Hắc Vũ Tiễn	Hệ thổ PVE_Tụ tiễn thanh đồng	5	23	2	2	158	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			5	1	1250000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	5	5					10	weaponbasedamagetrim	100	100					12	deadlystrikedamageenhance_p	2	2					14	skilldamageptrim	1	1					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addlightingdamage_v	9	damage_cold_resist	8																				3
Tam Sách Đoạn Hầu Đao	Hệ mộc PVP_Phi đao thanh đồng	5	22	2	2	159	10	\image\item\equip\rangeweapon\n_feidao_bronze_s.spr	\image\item\equip\rangeweapon\n_feidao_bronze.spr	16			2	1	1250000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	5	5					10	weaponbasedamagetrim	100	100					12	deadlystrikedamageenhance_p	2	2					14	skilldamageptrim	1	1					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addpoisondamage_v	9	state_weak_attacktime	8																				3
Hắc Vũ Tiễn	Hệ mộc PVP_Tụ tiễn thanh đồng	5	23	2	2	160	10	\image\item\equip\rangeweapon\n_xiujian_bronze_s.spr	\image\item\equip\rangeweapon\n_xiujian_bronze.spr	17			2	1	1250000	300000	1	2	0	equip	0	0	weapondamagemin_v	100	100	-1	-1	0	0	weapondamagemax_v	25	25	-1	-1	0	0	weaponmagicmin_v	25	25	-1	-1	0	0	weaponmagicmax_v	25	25	-1	-1	0	0																																											5	110											4	staminareplenish_v	65	65					8	deadlystrikeenhance_r	5	5					10	weaponbasedamagetrim	100	100					12	deadlystrikedamageenhance_p	2	2					14	skilldamageptrim	1	1					16	allskill_v	1	1	1	1			addphysicsdamage_p	9	attackspeed_v	8	attackratingenhance_v	8	addpoisondamage_v	9	state_weak_attacktime	8																				3
Long Hành Đao	Thử kỹ năng_Long Hành Đao (Đao Đường)		22	2	2	161	10	\image\item\equip\rangeweapon\n_feidao_210_s.spr	\image\item\equip\rangeweapon\n_feidao_210.spr	16			2	1	1			1	1	equip	0	0	allskill_v	1	1			69	69	allskill_v	1	1			70	70	allskill_v	1	1			64	64	allskill_v	1	1			71	71	allskill_v	1	1			72	72	allskill_v	1	1			263	263	allskill_v	1	1			73	73	allskill_v	1	1			75	75	allskill_v	1	1			74	74	manamax_v	9999	4999																																																																	addphysicsdamage_v	3	addphysicsmagic_v	3																										
Thiên Ngoại Phi Tiên	Thử kỹ năng_Thiên Ngoại Phi Tiên (Nỏ Đường)		23	2	2	162	10	\image\item\equip\rangeweapon\n_xiujian_310_s.spr	\image\item\equip\rangeweapon\n_xiujian_310.spr	17			2	1	1			1	1	equip	0	0	allskill_v	1	1			59	59	allskill_v	1	1			60	60	allskill_v	1	1			64	64	allskill_v	1	1			61	61	allskill_v	1	1			62	62	allskill_v	1	1			266	266	allskill_v	1	1			65	65	allskill_v	1	1			68	68	allskill_v	1	1			66	66	manamax_v	9999	4999																																																																	addphysicsdamage_v	3	addphysicsmagic_v	3																										
Tru Hồn-Âm Dương Băng Viêm Đao	Hệ mộc PVP_Phi đao hoàng kim	7	22	2	2	163	10	\image\item\equip\rangeweapon\n_feidao_gold_s.spr	\image\item\equip\rangeweapon\n_feidao_gold.spr	16			2	1	-1		1	2	1	equip	0	0	weapondamagemin_v	225	225	-1	-1	0	0	weapondamagemax_v	250	250	-1	-1	0	0	weaponmagicmin_v	225	225	-1	-1	0	0	weaponmagicmax_v	250	250	-1	-1	0	0	active_all_hide_attrib	1	1					damage_all_resist	499	499					active_all_hide_attrib	1	1																										5	100											4	ignoreresist_p	50	50	100	100			8	deadlystrikeenhance_r	99	99					10	weaponbasedamagetrim	999	999					12	deadlystrikedamageenhance_p	99	99					14	skilldamageptrim	25	25					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addpoisondamage_v	10	state_weak_attacktime	10																				9999
Tru Hồn-U Minh Tiễn	Hệ mộc PVP_Tụ tiễn hoàng kim	7	23	2	2	164	10	\image\item\equip\rangeweapon\n_xiujian_gold_s.spr	\image\item\equip\rangeweapon\n_xiujian_gold.spr	17			2	1	-1		1	2	1	equip	0	0	weapondamagemin_v	225	225	-1	-1	0	0	weapondamagemax_v	250	250	-1	-1	0	0	weaponmagicmin_v	225	225	-1	-1	0	0	weaponmagicmax_v	250	250	-1	-1	0	0	active_all_hide_attrib	1	1					damage_all_resist	499	499					active_all_hide_attrib	1	1																										5	100											4	ignoreresist_p	50	50	100	100			8	deadlystrikeenhance_r	99	99					10	weaponbasedamagetrim	999	999					12	deadlystrikedamageenhance_p	99	99					14	skilldamageptrim	25	25					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addpoisondamage_v	10	state_weak_attacktime	10																				9999
[Truyền Thuyết] Băng Hàn Lang Nha Phi Đao	Hiệu ứng Cấp 1_Phi Đao	7	22	2	2	2000	10	\image\item\equip\rangeweapon\n_feidao_platinum_4_s.spr	\image\item\equip\rangeweapon\n_feidao_platinum_4.spr	16		Vũ Khí Thần Sa_Hiệu Ứng Tuyệt Thế Cấp 1	2	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	2	2	-1	-1	0	0	allseriesstateresistrate	10	10	-1	-1	0	0																																																									5	130											4	ignoreresist_p	15	15	30	30			8	deadlystrikeenhance_r	70	70					10	weaponbasedamagetrim	400	400					12	deadlystrikedamageenhance_p	15	15					14	skilldamageptrim	10	10					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addpoisondamage_v	10	state_weak_attacktime	10																				30
[Truyền Thuyết] Mãn Thiên Mộc Viêm Hoa Vũ	Hiệu ứng Cấp 1_Tụ Tiễn	7	23	2	2	2001	10	\image\item\equip\rangeweapon\n_xiujian_platinum_4_s.spr	\image\item\equip\rangeweapon\n_xiujian_platinum_4.spr	17		Vũ Khí Thần Sa_Hiệu Ứng Tuyệt Thế Cấp 1	2	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	2	2	-1	-1	0	0	allseriesstateresistrate	10	10	-1	-1	0	0																																																									5	130											4	ignoreresist_p	15	15	30	30			8	deadlystrikeenhance_r	70	70					10	weaponbasedamagetrim	400	400					12	deadlystrikedamageenhance_p	15	15					14	skilldamageptrim	10	10					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addpoisondamage_v	10	state_weak_attacktime	10																				30
[Truyền Thuyết] Âm Dương Băng Viêm Đao	Hệ kim cấp 1_Phi Đao	7	22	2	2	2002	10	\image\item\equip\rangeweapon\n_feidao_platinum_4_s.spr	\image\item\equip\rangeweapon\n_feidao_platinum_4.spr	16		Vũ Khí Thần Sa Tuyệt Thế Cấp 1	1	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	2	2	-1	-1	0	0	allseriesstateresistrate	10	10	-1	-1	0	0																																																									5	130											4	ignoreresist_p	15	15	30	30			8	deadlystrikeenhance_r	70	70					10	weaponbasedamagetrim	400	400					12	deadlystrikedamageenhance_p	15	15					14	skilldamageptrim	10	10					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addphysicsdamage_v	10	damage_poison_resist	10																				30
[Truyền Thuyết] Âm Dương Băng Viêm Đao	Hệ thủy cấp 1_Phi Đao	7	22	2	2	2003	10	\image\item\equip\rangeweapon\n_feidao_platinum_4_s.spr	\image\item\equip\rangeweapon\n_feidao_platinum_4.spr	16		Vũ Khí Thần Sa Tuyệt Thế Cấp 1	3	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	2	2	-1	-1	0	0	allseriesstateresistrate	10	10	-1	-1	0	0																																																									5	130											4	ignoreresist_p	15	15	30	30			8	deadlystrikeenhance_r	70	70					10	weaponbasedamagetrim	400	400					12	deadlystrikedamageenhance_p	15	15					14	skilldamageptrim	10	10					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addcolddamage_v	10	damage_fire_resist	10																				30
[Truyền Thuyết] Âm Dương Băng Viêm Đao	Hệ hỏa cấp 1_Phi Đao	7	22	2	2	2004	10	\image\item\equip\rangeweapon\n_feidao_platinum_4_s.spr	\image\item\equip\rangeweapon\n_feidao_platinum_4.spr	16		Vũ Khí Thần Sa Tuyệt Thế Cấp 1	4	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	2	2	-1	-1	0	0	allseriesstateresistrate	10	10	-1	-1	0	0																																																									5	130											4	ignoreresist_p	15	15	30	30			8	deadlystrikeenhance_r	70	70					10	weaponbasedamagetrim	400	400					12	deadlystrikedamageenhance_p	15	15					14	skilldamageptrim	10	10					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addfiredamage_v	10	damage_physics_resist	10																				30
[Truyền Thuyết] Âm Dương Băng Viêm Đao	Hệ thổ cấp 1_Phi Đao	7	22	2	2	2005	10	\image\item\equip\rangeweapon\n_feidao_platinum_4_s.spr	\image\item\equip\rangeweapon\n_feidao_platinum_4.spr	16		Vũ Khí Thần Sa Tuyệt Thế Cấp 1	5	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	2	2	-1	-1	0	0	allseriesstateresistrate	10	10	-1	-1	0	0																																																									5	130											4	ignoreresist_p	15	15	30	30			8	deadlystrikeenhance_r	70	70					10	weaponbasedamagetrim	400	400					12	deadlystrikedamageenhance_p	15	15					14	skilldamageptrim	10	10					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addlightingdamage_v	10	damage_cold_resist	10																				30
[Truyền Thuyết] U Minh Tiễn	Hệ kim cấp 1_Tụ Tiễn	7	23	2	2	2006	10	\image\item\equip\rangeweapon\n_xiujian_platinum_4_s.spr	\image\item\equip\rangeweapon\n_xiujian_platinum_4.spr	17		Vũ Khí Thần Sa Tuyệt Thế Cấp 1	1	1000000	125000000	300000	1	1	0	equip	0	0	lifemax_p	2	2	-1	-1	0	0	allseriesstateresistrate	10	10	-1	-1	0	0																																																									5	130											4	ignoreresist_p	15	15	30	30			8	deadlystrikeenhance_r	70	70					10	weaponbasedamagetrim	400	400					12	deadlystrikedamageenhance_p	15	15					14	skilldamageptrim	10	10					16	allskill_v	1	1	1	1			addphysicsdamage_p	10	attackspeed_v	10	attackratingenhance_v	10	addphysicsdamage_v	10	damage_poison_resist	10																				30
