ClassParamID	Desc	Probability	Name	BindMoney	Money	Coin	Genre	DetailType	ParticularType	Level	Series	EnhTimes	Amount	Exp	BaseExp	MKP	GTP	Bind	TimeLimit	Announce	FriendMsg
167	Bí Kiếp Môn Phái Ngẫu Nhiên Lv28	8	Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 28				1	15	1347	7	4		1		1340			1		1	1
167	Bí Kiếp Môn Phái Ngẫu Nhiên Lv28	8	Tuyệt Thế Trấn Phái Võ Đang Tầng 28				1	15	1357	7	5		1		1350			1		1	1
167	Bí Kiếp Môn Phái Ngẫu Nhiên Lv28	8	Tuyệt Thế Trấn Phái Côn Lôn Tầng 28				1	15	1367	7	5		1		1360			1		1	1
168	Bí Kiếp Môn Phái Ngẫu Nhiên Lv29	8	Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 29				1	15	1258	7	1		1		1250			1		1	1
168	Bí Kiếp Môn Phái Ngẫu Nhiên Lv29	9	Tuyệt Thế Trấn Phái Thiên Vương Tầng 29				1	15	1268	7	1		1		1260			1		1	1
168	Bí Kiếp Môn Phái Ngẫu Nhiên Lv29	8	Tuyệt Thế Trấn Phái Đường Môn Tầng 29				1	15	1278	7	2		1		1270			1		1	1
168	Bí Kiếp Môn Phái Ngẫu Nhiên Lv29	9	Tuyệt Thế Trấn Phái Ngũ Độc Tầng 29				1	15	1288	7	2		1		1280			1		1	1
168	Bí Kiếp Môn Phái Ngẫu Nhiên Lv29	8	Tuyệt Thế Trấn Phái Minh Giáo Tầng 29				1	15	1298	7	2		1		1290			1		1	1
168	Bí Kiếp Môn Phái Ngẫu Nhiên Lv29	9	Tuyệt Thế Trấn Phái Nga My Tầng 29				1	15	1308	7	3		1		1300			1		1	1
168	Bí Kiếp Môn Phái Ngẫu Nhiên Lv29	8	Tuyệt Thế Trấn Phái Thúy Yên Tầng 29				1	15	1318	7	3		1		1310			1		1	1
168	Bí Kiếp Môn Phái Ngẫu Nhiên Lv29	8	Tuyệt Thế Trấn Phái Đoàn Thị Tầng 29				1	15	1328	7	3		1		1320			1		1	1
168	Bí Kiếp Môn Phái Ngẫu Nhiên Lv29	9	Tuyệt Thế Trấn Phái Cái Bang Tầng 29				1	15	1338	7	4		1		1330			1		1	1
168	Bí Kiếp Môn Phái Ngẫu Nhiên Lv29	8	Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 29				1	15	1348	7	4		1		1340			1		1	1
168	Bí Kiếp Môn Phái Ngẫu Nhiên Lv29	8	Tuyệt Thế Trấn Phái Võ Đang Tầng 29				1	15	1358	7	5		1		1350			1		1	1
168	Bí Kiếp Môn Phái Ngẫu Nhiên Lv29	8	Tuyệt Thế Trấn Phái Côn Lôn Tầng 29				1	15	1368	7	5		1		1360			1		1	1
169	Bí Kiếp Môn Phái Ngẫu Nhiên Lv30	8	Tuyệt Thế Trấn Phái Thiếu Lâm Tầng 30				1	15	1259	7	1		1		1250			1		1	1
169	Bí Kiếp Môn Phái Ngẫu Nhiên Lv30	9	Tuyệt Thế Trấn Phái Thiên Vương Tầng 30				1	15	1269	7	1		1		1260			1		1	1
169	Bí Kiếp Môn Phái Ngẫu Nhiên Lv30	8	Tuyệt Thế Trấn Phái Đường Môn Tầng 30				1	15	1279	7	2		1		1270			1		1	1
169	Bí Kiếp Môn Phái Ngẫu Nhiên Lv30	9	Tuyệt Thế Trấn Phái Ngũ Độc Tầng 30				1	15	1289	7	2		1		1280			1		1	1
169	Bí Kiếp Môn Phái Ngẫu Nhiên Lv30	8	Tuyệt Thế Trấn Phái Minh Giáo Tầng 30				1	15	1299	7	2		1		1290			1		1	1
169	Bí Kiếp Môn Phái Ngẫu Nhiên Lv30	9	Tuyệt Thế Trấn Phái Nga My Tầng 30				1	15	1309	7	3		1		1300			1		1	1
169	Bí Kiếp Môn Phái Ngẫu Nhiên Lv30	8	Tuyệt Thế Trấn Phái Thúy Yên Tầng 30				1	15	1319	7	3		1		1310			1		1	1
169	Bí Kiếp Môn Phái Ngẫu Nhiên Lv30	8	Tuyệt Thế Trấn Phái Đoàn Thị Tầng 30				1	15	1329	7	3		1		1320			1		1	1
169	Bí Kiếp Môn Phái Ngẫu Nhiên Lv30	9	Tuyệt Thế Trấn Phái Cái Bang Tầng 30				1	15	1339	7	4		1		1330			1		1	1
169	Bí Kiếp Môn Phái Ngẫu Nhiên Lv30	8	Tuyệt Thế Trấn Phái Thiên Nhẫn Tầng 30				1	15	1349	7	4		1		1340			1		1	1
169	Bí Kiếp Môn Phái Ngẫu Nhiên Lv30	8	Tuyệt Thế Trấn Phái Võ Đang Tầng 30				1	15	1359	7	5		1		1350			1		1	1
169	Bí Kiếp Môn Phái Ngẫu Nhiên Lv30	8	Tuyệt Thế Trấn Phái Côn Lôn Tầng 30				1	15	1369	7	5		1		1360			1		1	1
170	Trà Hoàng Sâm	240	Điểm Kinh Nghiệm - 100.000											100000							
170	Trà Hoàng Sâm	76	Thần Binh Phổ				18	1	3006	4			1					1			
170	Trà Hoàng Sâm	60	Thần Binh Phổ				18	1	3006	4			2					1			
170	Trà Hoàng Sâm	54	Thần Binh Phổ				18	1	3006	4			3					1			
170	Trà Hoàng Sâm	40	Thần Binh Phổ				18	1	3006	4			4					1			
170	Trà Hoàng Sâm	29	Thần Binh Phổ				18	1	3006	4			5					1			
170	Trà Hoàng Sâm	155	Bí Ẩn Sát Thần				18	1	3006	1			1					1			
170	Trà Hoàng Sâm	131	Bí Ẩn Sát Thần				18	1	3006	1			2					1			
170	Trà Hoàng Sâm	125	Bí Ẩn Sát Thần				18	1	3006	1			3					1			
170	Trà Hoàng Sâm	111	Bí Ẩn Sát Thần				18	1	3006	1			4					1			
170	Trà Hoàng Sâm	100	Bí Ẩn Sát Thần				18	1	3006	1			5					1			
170	Trà Hoàng Sâm	100	Chiến Tích Phù Văn				18	1	3006	2			1					1			
170	Trà Hoàng Sâm	85	Chiến Tích Phù Văn				18	1	3006	2			2					1			
170	Trà Hoàng Sâm	79	Chiến Tích Phù Văn				18	1	3006	2			3					1			
170	Trà Hoàng Sâm	65	Chiến Tích Phù Văn				18	1	3006	2			4					1			
170	Trà Hoàng Sâm	54	Chiến Tích Phù Văn				18	1	3006	2			5					1			
170	Trà Hoàng Sâm	96	Lệnh Bài Sát Thần PK				18	1	3001	1			1					1			
170	Trà Hoàng Sâm	71	Lệnh Bài Sát Thần PK				18	1	3001	1			1					1			
170	Trà Hoàng Sâm	55	Lệnh Bài Sát Thần PK				18	1	3001	1			2					1			
170	Trà Hoàng Sâm	46	Lệnh Bài Sát Thần PK				18	1	3001	1			3					1			
170	Trà Hoàng Sâm	38	Lệnh Bài Sát Thần PK				18	1	3001	1			3					1			
170	Trà Hoàng Sâm	60	Xu Sự Kiện Hè 2024				18	1	3500	1			1					1		1	1
170	Trà Hoàng Sâm	25	Bí Kiếp Môn Phái Ngẫu Nhiên Lv2				18	1	3038	2			1					1		1	1
170	Trà Hoàng Sâm	25	Bí Kiếp Môn Phái Ngẫu Nhiên Lv4				18	1	3038	4			1					1		1	1
170	Trà Hoàng Sâm	20	Bí Kiếp Môn Phái Ngẫu Nhiên Lv6				18	1	3038	6			1					1		1	1
170	Trà Hoàng Sâm	15	Bí Kiếp Môn Phái Ngẫu Nhiên Lv8				18	1	3038	8			1					1		1	1
170	Trà Hoàng Sâm	12	Bí Kiếp Môn Phái Ngẫu Nhiên Lv10				18	1	3038	10			1					1		1	1
170	Trà Hoàng Sâm	10	Bí Kiếp Môn Phái Ngẫu Nhiên Lv12				18	1	3038	12			1					1		1	1
170	Trà Hoàng Sâm	10	Bí Kiếp Môn Phái Ngẫu Nhiên Lv14				18	1	3038	14			1					1		1	1
170	Trà Hoàng Sâm	5	Bí Kiếp Môn Phái Ngẫu Nhiên Lv16				18	1	3038	16			1					1		1	1
170	Trà Hoàng Sâm	4	Bí Kiếp Môn Phái Ngẫu Nhiên Lv18				18	1	3038	18			1					1		1	1
170	Trà Hoàng Sâm	2	T.Bị Đồng Hành Cấp 12: Thanh Hạ Phù				5	23	12	5			1					1		1	1
170	Trà Hoàng Sâm	2	T.Bị Đồng Hành Cấp 12: Thanh Hạ Y Phục				5	20	12	5			1					1		1	1
171	Hộp Quà Mùa Hạ	467	Thần Binh Phổ				18	1	3006	4			1					1			
171	Hộp Quà Mùa Hạ	407	Thần Binh Phổ				18	1	3006	4			2					1			
171	Hộp Quà Mùa Hạ	357	Thần Binh Phổ				18	1	3006	4			3					1			
171	Hộp Quà Mùa Hạ	307	Thần Binh Phổ				18	1	3006	4			4					1			
171	Hộp Quà Mùa Hạ	257	Thần Binh Phổ				18	1	3006	4			5					1			
171	Hộp Quà Mùa Hạ	358	Bí Ẩn Sát Thần				18	1	3006	1			1					1			
171	Hộp Quà Mùa Hạ	308	Bí Ẩn Sát Thần				18	1	3006	1			2					1			
171	Hộp Quà Mùa Hạ	258	Bí Ẩn Sát Thần				18	1	3006	1			3					1			
171	Hộp Quà Mùa Hạ	208	Bí Ẩn Sát Thần				18	1	3006	1			4					1			
171	Hộp Quà Mùa Hạ	158	Bí Ẩn Sát Thần				18	1	3006	1			5					1			
171	Hộp Quà Mùa Hạ	358	Chiến Tích Phù Văn				18	1	3006	2			1					1			
171	Hộp Quà Mùa Hạ	308	Chiến Tích Phù Văn				18	1	3006	2			2					1			
171	Hộp Quà Mùa Hạ	258	Chiến Tích Phù Văn				18	1	3006	2			3					1			
171	Hộp Quà Mùa Hạ	208	Chiến Tích Phù Văn				18	1	3006	2			4					1			
171	Hộp Quà Mùa Hạ	158	Chiến Tích Phù Văn				18	1	3006	2			5					1			
171	Hộp Quà Mùa Hạ	358	Lệnh Bài Sát Thần PK				18	1	3001	1			1					1			
171	Hộp Quà Mùa Hạ	308	Lệnh Bài Sát Thần PK				18	1	3001	1			2					1			
171	Hộp Quà Mùa Hạ	258	Lệnh Bài Sát Thần PK				18	1	3001	1			3					1			
171	Hộp Quà Mùa Hạ	208	Lệnh Bài Sát Thần PK				18	1	3001	1			4					1			
171	Hộp Quà Mùa Hạ	158	Lệnh Bài Sát Thần PK				18	1	3001	1			5					1			
171	Hộp Quà Mùa Hạ	265	Tuyệt Kỹ Trấn Phái Cấp 2-Vĩnh Viễn				18	1	3009	1			1					1			
171	Hộp Quà Mùa Hạ	215	Tuyệt Kỹ Trấn Phái Cấp 4-Vĩnh Viễn				18	1	3020	1			1					1			
171	Hộp Quà Mùa Hạ	165	Tuyệt Kỹ Trấn Phái Cấp 6-Vĩnh Viễn				18	1	3027	1			1					1			
171	Hộp Quà Mùa Hạ	115	Tuyệt Kỹ Trấn Phái Cấp 8-Vĩnh Viễn				18	1	3027	3			1					1			
171	Hộp Quà Mùa Hạ	65	Tuyệt Kỹ Trấn Phái Cấp 10-Vĩnh Viễn				18	1	3027	5			1					1			
171	Hộp Quà Mùa Hạ	55	Tuyệt Kỹ Trấn Phái Cấp 12-Vĩnh Viễn				18	1	3027	7			1					1			
171	Hộp Quà Mùa Hạ	50	Tuyệt Kỹ Trấn Phái Cấp 14-Vĩnh Viễn				18	1	3027	9			1					1			
171	Hộp Quà Mùa Hạ	40	Tuyệt Kỹ Trấn Phái Cấp 16-Vĩnh Viễn				18	1	3027	11			1					1			
171	Hộp Quà Mùa Hạ	265	Bí Kiếp Môn Phái Ngẫu Nhiên Lv2				18	1	3038	2			1					1			
171	Hộp Quà Mùa Hạ	215	Bí Kiếp Môn Phái Ngẫu Nhiên Lv4				18	1	3038	4			1					1			
171	Hộp Quà Mùa Hạ	165	Bí Kiếp Môn Phái Ngẫu Nhiên Lv6				18	1	3038	6			1					1			
171	Hộp Quà Mùa Hạ	115	Bí Kiếp Môn Phái Ngẫu Nhiên Lv8				18	1	3038	8			1					1			
171	Hộp Quà Mùa Hạ	65	Bí Kiếp Môn Phái Ngẫu Nhiên Lv10				18	1	3038	10			1					1			
171	Hộp Quà Mùa Hạ	60	Bí Kiếp Môn Phái Ngẫu Nhiên Lv12				18	1	3038	12			1					1			
171	Hộp Quà Mùa Hạ	60	Bí Kiếp Môn Phái Ngẫu Nhiên Lv14				18	1	3038	14			1					1		1	1
171	Hộp Quà Mùa Hạ	60	Bí Kiếp Môn Phái Ngẫu Nhiên Lv16				18	1	3038	16			1					1		1	1
171	Hộp Quà Mùa Hạ	30	Bí Kiếp Môn Phái Ngẫu Nhiên Lv18				18	1	3038	18			1					1		1	1
171	Hộp Quà Mùa Hạ	30	Bí Kiếp Môn Phái Ngẫu Nhiên Lv20				18	1	3038	20			1					1		1	1
171	Hộp Quà Mùa Hạ	30	Tuyệt Kỹ Trấn Phái Cấp 18-Vĩnh Viễn				18	1	3027	13			1					1		1	1
171	Hộp Quà Mùa Hạ	30	Tuyệt Kỹ Trấn Phái Cấp 20-Vĩnh Viễn				18	1	3027	15			1					1		1	1
171	Hộp Quà Mùa Hạ	90	Trăng Tròn				18	1	3338	1			1					1		1	1
171	Hộp Quà Mùa Hạ	60	Tuyệt Kỹ Trấn Phái Cấp 21				18	1	3404	1			1					1		1	1
171	Hộp Quà Mùa Hạ	60	Tuyệt Kỹ Trấn Phái Cấp 22				18	1	3404	2			1					1		1	1
171	Hộp Quà Mùa Hạ	60	Tuyệt Kỹ Trấn Phái Cấp 23				18	1	3404	3			1					1		1	1
171	Hộp Quà Mùa Hạ	60	Tuyệt Kỹ Trấn Phái Cấp 24				18	1	3404	4			1					1		1	1
171	Hộp Quà Mùa Hạ	60	Tuyệt Kỹ Trấn Phái Cấp 25				18	1	3404	5			1					1		1	1
171	Hộp Quà Mùa Hạ	30	Tuyệt Kỹ Trấn Phái Cấp 26				18	1	3404	6			1					1		1	1
171	Hộp Quà Mùa Hạ	30	Tuyệt Kỹ Trấn Phái Cấp 27				18	1	3404	7			1					1		1	1
171	Hộp Quà Mùa Hạ	30	Tuyệt Kỹ Trấn Phái Cấp 28				18	1	3404	8			1					1		1	1
171	Hộp Quà Mùa Hạ	30	Tuyệt Kỹ Trấn Phái Cấp 29				18	1	3404	9			1					1		1	1
171	Hộp Quà Mùa Hạ	30	Tuyệt Kỹ Trấn Phái Cấp 30				18	1	3404	10			1					1		1	1
171	Hộp Quà Mùa Hạ	550	Lễ Bao Mùa Hè 2024				18	1	3402	1			1					1		1	1
171	Hộp Quà Mùa Hạ	500	Xu Sự Kiện Hè 2024				18	1	3500	1			1					1		1	1
171	Hộp Quà Mùa Hạ	500	Triệu Hồi Tứ Đại Hung Thú				18	1	3601	2			1					1		1	1
171	Hộp Quà Mùa Hạ	150	Triệu Hồi Linh Lung Kỳ Lân				18	1	3601	1			1					1		1	1
172	Hộp Quà Phi Phong	100	Điểm Kinh Nghiệm - 100.000											100000							
172	Hộp Quà Phi Phong	100	Điểm Kinh Nghiệm - 500.000											500000							
172	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Vân Chi Kim Vũ				18	1	3603	1			1								
172	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Vân Chi Mộc Vũ				18	1	3603	2			1								
172	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Vân Chi Thủy Vũ				18	1	3603	3			1								
172	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Vân Chi Hỏa Vũ				18	1	3603	4			1								
172	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Vân Chi Thổ Vũ				18	1	3603	5			1								
172	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Uyển Chi Kim Vũ				18	1	3603	6			1								
172	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Uyển Chi Mộc Vũ				18	1	3603	7			1								
172	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Uyển Chi Thủy Vũ				18	1	3603	8			1								
172	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Uyển Chi Hỏa Vũ				18	1	3603	9			1								
172	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Uyển Chi Thổ Vũ				18	1	3603	10			1								
173	Hộp Quà Môn Phái	92	Điểm Kinh Nghiệm - 100.000											100000							
173	Hộp Quà Môn Phái	92	Điểm Kinh Nghiệm - 500.000											500000							
173	Hộp Quà Môn Phái	68	Mảnh Giáng Ma Hoàng Kim Lạp				18	1	3604	1			1								
173	Hộp Quà Môn Phái	68	Mảnh Tam Quân Thống Lĩnh Ấn				18	1	3604	2			1								
173	Hộp Quà Môn Phái	68	Mảnh Ám Thích Hoa Thanh				18	1	3604	3			1								
173	Hộp Quà Môn Phái	68	Mảnh Cổ Độc Song Đầu Đao				18	1	3604	4			1								
173	Hộp Quà Môn Phái	68	Mảnh Tịnh Liên Hồng Cầm				18	1	3604	5			1								
173	Hộp Quà Môn Phái	68	Mảnh Tử Sắc Cầm Phiến				18	1	3604	6			1								
173	Hộp Quà Môn Phái	68	Mảnh Giang Sơn				18	1	3604	7			1								
173	Hộp Quà Môn Phái	68	Mảnh Thiên Hỏa Lệnh				18	1	3604	8			1								
173	Hộp Quà Môn Phái	68	Mảnh Thanh Vân Chi Tửu				18	1	3604	9			1								
173	Hộp Quà Môn Phái	68	Mảnh Thiên Hạ Châu				18	1	3604	10			1								
173	Hộp Quà Môn Phái	68	Mảnh Hoàng Minh Chiến Kỳ				18	1	3604	11			1								
173	Hộp Quà Môn Phái	68	Mảnh Đại Lý Hoàng Phiến				18	1	3604	12			1								
174	Hộp Quà Bất Ngờ	55	Thần Binh Phổ				18	1	3006	4			5					1			
174	Hộp Quà Bất Ngờ	42	Thần Binh Phổ				18	1	3006	4			10					1			
174	Hộp Quà Bất Ngờ	36	Thần Binh Phổ				18	1	3006	4			15					1			
174	Hộp Quà Bất Ngờ	27	Thần Binh Phổ				18	1	3006	4			20					1			
174	Hộp Quà Bất Ngờ	20	Thần Binh Phổ				18	1	3006	4			5					1			
174	Hộp Quà Bất Ngờ	55	Bí Ẩn Sát Thần				18	1	3006	1			10					1			
174	Hộp Quà Bất Ngờ	42	Bí Ẩn Sát Thần				18	1	3006	1			15					1			
174	Hộp Quà Bất Ngờ	36	Bí Ẩn Sát Thần				18	1	3006	1			20					1			
174	Hộp Quà Bất Ngờ	27	Bí Ẩn Sát Thần				18	1	3006	1			5					1			
174	Hộp Quà Bất Ngờ	20	Bí Ẩn Sát Thần				18	1	3006	1			10					1			
174	Hộp Quà Bất Ngờ	55	Chiến Tích Phù Văn				18	1	3006	2			15					1			
174	Hộp Quà Bất Ngờ	42	Chiến Tích Phù Văn				18	1	3006	2			20					1			
174	Hộp Quà Bất Ngờ	36	Chiến Tích Phù Văn				18	1	3006	2			5					1			
174	Hộp Quà Bất Ngờ	27	Chiến Tích Phù Văn				18	1	3006	2			10					1			
174	Hộp Quà Bất Ngờ	20	Chiến Tích Phù Văn				18	1	3006	2			15					1			
174	Hộp Quà Bất Ngờ	35	Lệnh Bài Sát Thần PK				18	1	3001	1			20					1			
174	Hộp Quà Bất Ngờ	35	Lệnh Bài Sát Thần PK				18	1	3001	1			5					1			
174	Hộp Quà Bất Ngờ	35	Lệnh Bài Sát Thần PK				18	1	3001	1			10					1			
174	Hộp Quà Bất Ngờ	34	Lệnh Bài Sát Thần PK				18	1	3001	1			15					1			
174	Hộp Quà Bất Ngờ	34	Lệnh Bài Sát Thần PK				18	1	3001	1			20					1			
174	Hộp Quà Bất Ngờ	20	Lễ Bao Mùa Hè 2024				18	1	3402	1			1					1			
174	Hộp Quà Bất Ngờ	10	Xu Sự Kiện Hè 2024				18	1	3500	1			1					1			
174	Hộp Quà Bất Ngờ	200	Rương Vô Cực-Sơ Thành				18	1	3100	1			1					1			
174	Hộp Quà Bất Ngờ	50	Khoá Vô Cực				18	1	3100	2			1					1			
174	Hộp Quà Bất Ngờ	5	Chìa Khóa Hoành Thành				18	1	3017	1			1					1			
174	Hộp Quà Bất Ngờ	2	Thánh Linh Giáp Thìn 2024				1	27	6	1			1					1			
175	Hộp Quà Phi Phong	100	Điểm Kinh Nghiệm - 100.000											100000							
175	Hộp Quà Phi Phong	100	Điểm Kinh Nghiệm - 500.000											500000							
175	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Phi Phong Kim 				18	1	3610	1			1								
175	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Phi Phong Kim 				18	1	3610	1			1								
175	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Phi Phong Mộc 				18	1	3610	2			1								
175	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Phi Phong Mộc 				18	1	3610	2			1								
175	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Phi Phong Thủy 				18	1	3610	3			1								
175	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Phi Phong Thủy 				18	1	3610	3			1								
175	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Phi Phong Hỏa 				18	1	3610	4			1								
175	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Phi Phong Hỏa 				18	1	3610	4			1								
175	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Phi Phong Thổ 				18	1	3610	5			1								
175	Hộp Quà Phi Phong	80	Mảnh Thanh Hạ Phi Phong Thổ 				18	1	3610	5			1								
176	Hộp Quà Phi Phong	100	Điểm Kinh Nghiệm - 100.000											100000							
176	Hộp Quà Phi Phong	100	Điểm Kinh Nghiệm - 500.000											500000							
176	Hộp Quà Phi Phong	160	Mảnh Thanh Hạ Phi Phong Kim 				18	1	3610	1			1								
176	Hộp Quà Phi Phong	160	Mảnh Thanh Hạ Phi Phong Mộc 				18	1	3610	2			1								
176	Hộp Quà Phi Phong	160	Mảnh Thanh Hạ Phi Phong Thủy 				18	1	3610	3			1								
176	Hộp Quà Phi Phong	160	Mảnh Thanh Hạ Phi Phong Hỏa 				18	1	3610	4			1								
176	Hộp Quà Phi Phong	160	Mảnh Thanh Hạ Phi Phong Thổ 				18	1	3610	5			1								
177	Túi Quà Cuối Hạ	25	Điểm Kinh Nghiệm - 100.000											100000							
177	Túi Quà Cuối Hạ	24	Bí Ẩn Sát Thần				18	1	3006	1			1					1			
177	Túi Quà Cuối Hạ	22	Chiến Tích Phù Văn				18	1	3006	2			1					1			
177	Túi Quà Cuối Hạ	20	Lệnh Bài Sát Thần PK				18	1	3001	1			1					1			
177	Túi Quà Cuối Hạ	1	Chìa Khóa Hoành Thành				18	1	3017	1			1					1			
177	Túi Quà Cuối Hạ	8	Mảnh Thần Kiếm Ngự Lôi Chân Quyết				18	1	3910	2			1					1		1	1
178	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Chiến Tướng				4	9	3020	10	1	16	1					1		1	1
178	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Chiến Tướng				4	3	3020	10	5	16	1					1		1	1
178	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Chiến Tướng				4	8	3020	10	4	16	1					1		1	1
178	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Chiến Tướng				4	10	3020	10	2	16	1					1		1	1
178	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Chiến Tướng				4	7	3020	10	3	16	1					1		1	1
178	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Chiến Tướng				4	5	3020	10	5	16	1					1		1	1
178	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Chiến Tướng				4	4	3020	10	4	16	1					1		1	1
178	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Chiến Tướng				4	11	3020	10	2	16	1					1		1	1
178	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Chiến Tướng				4	6	3020	10	3	16	1					1		1	1
179	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Nữ Hùng				4	9	3021	10	1	16	1					1		1	1
179	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Nữ Hùng				4	3	3021	10	5	16	1					1		1	1
179	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Nữ Hùng				4	8	3021	10	4	16	1					1		1	1
179	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Nữ Hùng				4	10	3021	10	2	16	1					1		1	1
179	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Nữ Hùng				4	7	3021	10	3	16	1					1		1	1
179	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Nữ Hùng				4	5	3021	10	5	16	1					1		1	1
179	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Nữ Hùng				4	4	3021	10	4	16	1					1		1	1
179	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Nữ Hùng				4	11	3021	10	2	16	1					1		1	1
179	Túi Trang Bị Vô Cực - Đại Viễn	1	Kế Nghiệp Nữ Hùng				4	6	3021	10	3	16	1					1		1	1
180	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Hỏa Liêu Nguyên				4	9	3022	10	2	16	1					1		1	1
180	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Hỏa Liêu Nguyên				4	3	3022	10	3	16	1					1		1	1
180	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Hỏa Liêu Nguyên				4	8	3022	10	1	16	1					1		1	1
180	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Hỏa Liêu Nguyên				4	10	3022	10	5	16	1					1		1	1
180	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Hỏa Liêu Nguyên				4	7	3022	10	4	16	1					1		1	1
180	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Hỏa Liêu Nguyên				4	5	3022	10	3	16	1					1		1	1
180	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Hỏa Liêu Nguyên				4	4	3022	10	1	16	1					1		1	1
180	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Hỏa Liêu Nguyên				4	11	3022	10	5	16	1					1		1	1
180	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Hỏa Liêu Nguyên				4	6	3022	10	4	16	1					1		1	1
181	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Nữ				4	9	3023	10	2	16	1					1		1	1
181	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Nữ				4	3	3023	10	3	16	1					1		1	1
181	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Nữ				4	8	3023	10	1	16	1					1		1	1
181	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Nữ				4	10	3023	10	5	16	1					1		1	1
181	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Nữ				4	7	3023	10	4	16	1					1		1	1
181	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Nữ				4	5	3023	10	3	16	1					1		1	1
181	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Nữ				4	4	3023	10	1	16	1					1		1	1
181	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Nữ				4	11	3023	10	5	16	1					1		1	1
181	Túi Trang Bị Vô Cực - Đại Viễn	1	Thánh Nữ				4	6	3023	10	4	16	1					1		1	1
182	Túi Trang Bị Vô Cực - Đại Viễn	1	Sa Châu Mạn Thủy				4	9	3024	10	3	16	1					1		1	1
182	Túi Trang Bị Vô Cực - Đại Viễn	1	Sa Châu Mạn Thủy				4	3	3024	10	1	16	1					1		1	1
182	Túi Trang Bị Vô Cực - Đại Viễn	1	Sa Châu Mạn Thủy				4	8	3024	10	5	16	1					1		1	1
182	Túi Trang Bị Vô Cực - Đại Viễn	1	Sa Châu Mạn Thủy				4	10	3024	10	4	16	1					1		1	1
182	Túi Trang Bị Vô Cực - Đại Viễn	1	Sa Châu Mạn Thủy				4	7	3024	10	2	16	1					1		1	1
182	Túi Trang Bị Vô Cực - Đại Viễn	1	Sa Châu Mạn Thủy				4	5	3024	10	1	16	1					1		1	1
